sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj
100006,Marshall County,2018,1,AL,0,race,hsp,0,5.5,1313,12,109.4166666666667,0,-.7498260382050376,.0305679367627684,.0328951001594579,-.7145635238485903,.0144958734513614,.018863814787178
100006,Marshall County,2018,1,AL,0,gender,mal,0,5.5,2714,12,226.1666666666667,0,-.4969824475935422,.0217136288682635,.0248831375673737,-.5193606336124462,.0146793058701601,.0190051356753059
100006,Marshall County,2018,1,AL,0,gender,mfg,1,5.5,5221,12,435.0833333333333,0,-.1210929200157588,.0304800194736012,.0304800194736012,-.1717149665013583,.005208501264727,.005208501264727
100006,Marshall County,2018,1,AL,0,ecd,nec,0,5.5,1134,12,94.5,0,.1515453814665716,.0322079620283833,.0344244342668103,.0452065583299056,.0218491510124537,.0249619422556034
100006,Marshall County,2018,1,AL,0,ecd,neg,1,5.5,5221,12,435.0833333333333,0,.7430078169904983,.0362737561651159,.0362737561651159,.6280760781713173,.0180510926819777,.0180510926819777
100006,Marshall County,2018,1,AL,0,race,wbg,1,5.5,3781,12,315.0833333333333,0,.7978124580918493,.1278340829652982,.1278340829652982,.7171773708663154,.007037013989351,.007037013989351
100006,Marshall County,2018,1,AL,0,race,whg,1,5.5,5034,12,419.5,0,.4323331252463237,.0354170529156893,.0354170529156893,.3752222631946304,.002946169961843,.002946169961843
100006,Marshall County,2018,1,AL,0,race,wht,0,5.5,3721,12,310.0833333333333,0,-.3174929129587138,.0178876739488434,.0216253956233936,-.3393412606539599,.0143247741634377,.0187326537372729
100007,Hoover City,2018,1,AL,0,all,all,0,5.5,12861,12,1071.75,0,.3237703853212963,.0115564751635858,.0167702407488604,.3262241223040737,.011150475598822,.016433084533556
100007,Hoover City,2018,1,AL,0,race,asn,0,5.5,911,12,75.91666666666667,0,.8083389908691455,.0460510858579791,.0476276323709999,.8000711317553774,.0170713247476241,.0209079719209185
100007,Hoover City,2018,1,AL,0,race,blk,0,5.5,3121,12,260.0833333333333,0,-.2770697690048253,.020152720346641,.0235334016652519,-.2631638242621411,.0128606935439981,.0176383275749064
100007,Hoover City,2018,1,AL,0,ecd,ecd,0,5.5,3295,12,274.5833333333333,0,-.3884231532326357,.0193953894103856,.0228882062850862,-.3622811081090685,.0170377208304459,.0208805433909963
100007,Hoover City,2018,1,AL,0,gender,fem,0,5.5,6192,12,516,0,.3382950958540378,.0154294835092247,.0196407183659253,.3645015722611079,.0117614513270571,.0168536316123797
100007,Hoover City,2018,1,AL,0,race,hsp,0,5.5,1098,12,91.5,0,-.3205725657699859,.0366646243062038,.0386262026619655,-.2859803080863425,.0114561894536144,.0166420382767309
100007,Hoover City,2018,1,AL,0,gender,mal,0,5.5,6669,12,555.75,0,.3110848196593655,.0172294594982386,.0210841914990736,.2914011333188751,.0116493867051713,.0167756183735114
100007,Hoover City,2018,1,AL,0,gender,mfg,1,5.5,12861,12,1071.75,0,-.0272102761946723,.0231284075535451,.0231284075535451,-.0731004389422328,.0050372349325304,.0050372349325304
100007,Hoover City,2018,1,AL,0,ecd,nec,0,5.5,9566,12,797.1666666666666,0,.5650633346562827,.0132982758722412,.0180147994088858,.56970028840013,.0128374322686719,.0176213741932861
100007,Hoover City,2018,1,AL,0,ecd,neg,1,5.5,12861,12,1071.75,0,.9534864878889184,.0235164893543814,.0235164893543814,.9319813965091985,.0143672330735287,.0143672330735287
100007,Hoover City,2018,1,AL,0,race,wag,1,5.5,8012,12,667.6666666666666,0,-.1790281606631547,.0484207065894346,.0484207065894346,-.186307189502037,.0130004625061862,.0130004625061862
100007,Hoover City,2018,1,AL,0,race,wbg,1,5.5,10222,12,851.8333333333334,0,.906380599210816,.0250996903425336,.0250996903425336,.8769277665154815,.006555862656321,.006555862656321
100007,Hoover City,2018,1,AL,0,race,whg,1,5.5,8199,12,683.25,0,.9498833959759767,.039599962038318,.039599962038318,.8997442503396829,.0029708876675187,.0029708876675187
100007,Hoover City,2018,1,AL,0,race,wht,0,5.5,7101,12,591.75,0,.6293108302059908,.0149620292046619,.0192756627509748,.6137639422533404,.0112360183737728,.016491248288193
100008,Madison City,2018,1,AL,0,all,all,0,5.5,9524,12,793.6666666666666,0,.5810987147987282,.0139498275985748,.0185009877195278,.5889828709551952,.0132625503525788,.0179334437033649
100008,Madison City,2018,1,AL,0,race,asn,0,5.5,911,12,75.91666666666667,0,1.32101611818564,.0570101031523648,.0582910003174713,1.342847184316595,.0185452001414629,.0221277565400107
100008,Madison City,2018,1,AL,0,race,blk,0,5.5,1886,12,157.1666666666667,0,-.0637285221294442,.0253244436681401,.0280894340218695,-.0313914285789278,.0148220771876127,.0191156253719992
100008,Madison City,2018,1,AL,0,ecd,ecd,0,5.5,2075,12,172.9166666666667,0,-.1160741945513657,.024110005920405,.0269996526283232,-.087987891482712,.0195157060929662,.0229472426560166
100008,Madison City,2018,1,AL,0,gender,fem,0,5.5,4625,12,385.4166666666667,0,.6258286472861316,.0194808890060941,.0229607032347861,.6386130078256304,.0138022715429024,.0183361899246022
100008,Madison City,2018,1,AL,0,race,hsp,0,5.5,478,12,39.83333333333334,0,.2075134721108263,.0538699787639294,.0552237581896992,.1954010224232637,.0135230080658879,.0181269111642645
100008,Madison City,2018,1,AL,0,gender,mal,0,5.5,4899,12,408.25,0,.5317279730140725,.0198339648931851,.0232610193231565,.540493559687673,.0137038577900584,.0182622254815018
100008,Madison City,2018,1,AL,0,gender,mfg,1,5.5,9524,12,793.6666666666666,0,-.0941006742720591,.0278009208453939,.0278009208453939,-.0981194481379574,.0051485856664509,.0051485856664509
100008,Madison City,2018,1,AL,0,race,nam,0,5.5,74,11,6.727272727272728,0,.1100179157740297,.1213853530567224,.1219921833285777,.3596468725689095,.01379918969593,.0183338702262051
100008,Madison City,2018,1,AL,0,ecd,nec,0,5.5,7449,12,620.75,0,.7724332847699792,.0161414385619044,.0202048235680467,.7809375598542078,.0149642271810396,.0192260567026323
100008,Madison City,2018,1,AL,0,ecd,neg,1,5.5,9524,12,793.6666666666666,0,.8885074793213449,.0290144519908561,.0290144519908561,.8689254513369198,.0159059861600414,.0159059861600414
100008,Madison City,2018,1,AL,0,race,wag,1,5.5,6603,12,550.25,0,-.5728498837309373,.0596773645982381,.0596773645982381,-.5948323213693765,.0130388013927647,.0130388013927647
100008,Madison City,2018,1,AL,0,race,wbg,1,5.5,7578,12,631.5,0,.811894756584147,.0308636263431335,.0308636263431335,.7794062915261465,.0067660819998427,.0067660819998427
100008,Madison City,2018,1,AL,0,race,whg,1,5.5,6170,12,514.1666666666666,0,.5406527623438766,.0566851885061165,.0566851885061165,.552613840523955,.0029929317772237,.0029929317772237
100008,Madison City,2018,1,AL,0,race,wht,0,5.5,5692,12,474.3333333333333,0,.7481662344547029,.0176418815308278,.0214225311416724,.7480148629472188,.0133370302984743,.0179885946752239
100008,Madison City,2018,1,AL,0,race,wng,1,5.5,5766,11,524.1818181818181,0,.6381483186806732,.1226606698198445,.1226606698198445,.3883679903783093,.0040624536597121,.0040624536597121
100011,Leeds City,2018,1,AL,0,all,all,0,5.5,1812,12,151,0,-.4438033650434117,.0267156869361138,.0293499026410072,-.4288979763513231,.0224647863123591,.0255025446821886
100011,Leeds City,2018,1,AL,0,race,blk,0,5.5,392,12,32.66666666666666,0,-.9656915270392551,.0531846403368488,.0545554289170943,-.8715806975534017,.0234752190823892,.0263969519485345
100011,Leeds City,2018,1,AL,0,ecd,ecd,0,5.5,960,12,80,0,-.7925711978477122,.0362608224306472,.0382431183340884,-.720251567500753,.0265109619982452,.029129783165679
100011,Leeds City,2018,1,AL,0,gender,fem,0,5.5,920,12,76.66666666666667,0,-.3218255368421061,.0358833545782444,.0378854060603311,-.3085949625691455,.0228126037487188,.0258094566196798
100011,Leeds City,2018,1,AL,0,race,hsp,0,5.5,262,12,21.83333333333333,0,-.9279356599063426,.0666367952845869,.0677358940471601,-.9180138532521531,.0226196346157204,.0256390528560586
100011,Leeds City,2018,1,AL,0,gender,mal,0,5.5,892,12,74.33333333333333,0,-.6114529116858349,.0393729782754448,.0412058281660108,-.5476344467316713,.0227486595182453,.0257529546088235
100011,Leeds City,2018,1,AL,0,gender,mfg,1,5.5,1812,12,151,0,-.2896273748437288,.053271442199988,.053271442199988,-.2390394841625258,.0053463213103218,.0053463213103218
100011,Leeds City,2018,1,AL,0,ecd,nec,0,5.5,852,12,71,0,-.0933134216117952,.0362536488439069,.0382363166513914,-.0899610803980226,.027796727711949,.0303046404482763
100011,Leeds City,2018,1,AL,0,ecd,neg,1,5.5,1812,12,151,0,.699257776235917,.0512754746232957,.0512754746232957,.6302904871027304,.0215906444888689,.0215906444888689
100011,Leeds City,2018,1,AL,0,race,wbg,1,5.5,1494,12,124.5,0,.8244840806613166,.0622490511203323,.0622490511203323,.7221385293469154,.0069786673636893,.0069786673636893
100011,Leeds City,2018,1,AL,0,race,whg,1,5.5,1364,12,113.6666666666667,0,.7867282135284042,.074072942991498,.074072942991498,.7685716850456668,.0030436421201496,.0030436421201496
100011,Leeds City,2018,1,AL,0,race,wht,0,5.5,1102,12,91.83333333333333,0,-.1412074463779385,.0323471543975938,.0345546994515932,-.1494421682064864,.0225155309803426,.0255472561449138
100012,Boaz City,2018,1,AL,0,all,all,0,5.5,2251,12,187.5833333333333,0,-.38395622543249,.0226601306974874,.0257132335538604,-.3752902914858114,.0198807609651349,.023258499903474
100012,Boaz City,2018,1,AL,0,race,blk,0,5.5,52,11,4.727272727272728,0,-.6879881664132345,.0934419024911015,.0942288596860043,-.571112911916104,.021045316729694,.0242614615689205
100012,Boaz City,2018,1,AL,0,ecd,ecd,0,5.5,1586,12,132.1666666666667,0,-.5990621289915717,.026639918437418,.0292809513322304,-.5783505711456931,.0227603233749806,.0257632583603231
100012,Boaz City,2018,1,AL,0,gender,fem,0,5.5,1100,12,91.66666666666667,0,-.3548716556401905,.0325543383453645,.0347487237416374,-.3216634969485603,.0202699939658628,.0235920710532836
100012,Boaz City,2018,1,AL,0,race,hsp,0,5.5,614,10,61.4,0,-.8682182511873542,.0451990919114499,.0468043455908514,-.7419167986358531,.0200530138622177,.0234059079329422
100012,Boaz City,2018,1,AL,0,gender,mal,0,5.5,1151,12,95.91666666666667,0,-.4293205936917661,.0325023135040492,.0346999890444314,-.4314057395373548,.0201970850104496,.023529458219993
100012,Boaz City,2018,1,AL,0,gender,mfg,1,5.5,2251,12,187.5833333333333,0,-.0744489380515757,.0460020143930673,.0460020143930673,-.1097422425887945,.0053202993515197,.0053202993515197
100012,Boaz City,2018,1,AL,0,ecd,nec,0,5.5,665,12,55.41666666666666,0,.1222346008650748,.0407748558503698,.0425473586276116,.1124193456422907,.0264627160012717,.0290858814439417
100012,Boaz City,2018,1,AL,0,ecd,neg,1,5.5,2251,12,187.5833333333333,0,.7212967298566466,.0487059967968085,.0487059967968085,.6907699167879838,.020683770091354,.020683770091354
100012,Boaz City,2018,1,AL,0,race,wbg,1,5.5,1416,11,128.7272727272727,0,.5300694271794514,.0974678787741669,.0974678787741669,.3969642392168856,.0070655220459274,.0070655220459274
100012,Boaz City,2018,1,AL,0,race,whg,1,5.5,1978,10,197.8,0,.7102995119535711,.053024109244747,.053024109244747,.5677681259366347,.0030231788710967,.0030231788710967
100012,Boaz City,2018,1,AL,0,race,wht,0,5.5,1364,12,113.6666666666667,0,-.1579187392337831,.0277236045921011,.0302702346893335,-.1741486726992185,.0199375414390543,.0233070530063558
100013,Trussville City,2018,1,AL,0,all,all,0,5.5,4386,12,365.5,0,.4338657371736172,.0165266747023847,.0205138936646996,.429930163186263,.0154320121976379,.0195923495700519
100013,Trussville City,2018,1,AL,0,race,asn,0,5.5,85,11,7.727272727272728,0,.7954754934738186,.1088341319909111,.1095105343918256,.7189633872219541,.0206489694373797,.0239184677609773
100013,Trussville City,2018,1,AL,0,race,blk,0,5.5,510,12,42.5,0,.0418284078092661,.0442131642392923,.0458529470003706,.0349254298519742,.0168654066585677,.0207401808807428
100013,Trussville City,2018,1,AL,0,ecd,ecd,0,5.5,398,12,33.16666666666666,0,.0255902285240958,.0489843609726949,.0504693617600959,.0437837893536061,.0223925124377181,.0254389027766614
100013,Trussville City,2018,1,AL,0,gender,fem,0,5.5,2150,12,179.1666666666667,0,.4643114738241789,.0229518741045048,.0259707023678066,.4609957974915285,.0159135065229865,.0199738041210032
100013,Trussville City,2018,1,AL,0,race,hsp,0,5.5,80,12,6.666666666666667,0,.2050943453310576,.1022609146265692,.1029805006631384,.2219464564042835,.0156573709973492,.0197703421254085
100013,Trussville City,2018,1,AL,0,gender,mal,0,5.5,2236,12,186.3333333333333,0,.4041971782388947,.0235201115758278,.0264742234089604,.3995190447060619,.0158241510789207,.019902686215071
100013,Trussville City,2018,1,AL,0,gender,mfg,1,5.5,4386,12,365.5,0,-.0601142955852842,.0328631126561138,.0328631126561138,-.0614767527854666,.0052296698069336,.0052296698069336
100013,Trussville City,2018,1,AL,0,ecd,nec,0,5.5,3988,12,332.3333333333333,0,.4687392762414143,.0170136597916062,.0209082155162194,.4641712260196296,.0162378849277935,.0202331922378881
100013,Trussville City,2018,1,AL,0,ecd,neg,1,5.5,4386,12,365.5,0,.4431490477173185,.0518549152868635,.0518549152868635,.4203874366660235,.0169941024848486,.0169941024848486
100013,Trussville City,2018,1,AL,0,race,wag,1,5.5,3647,11,331.5454545454546,0,-.3098237786567796,.1103276723142782,.1103276723142782,-.2346404068890531,.0137817731922175,.0137817731922175
100013,Trussville City,2018,1,AL,0,race,wbg,1,5.5,4072,12,339.3333333333333,0,.4438233070077729,.0477716535627805,.0477716535627805,.4493975504809268,.0069281509260946,.0069281509260946
100013,Trussville City,2018,1,AL,0,race,whg,1,5.5,3642,12,303.5,0,.2805573694859814,.103849032986996,.103849032986996,.2623765239286175,.0029513725695884,.0029513725695884
100013,Trussville City,2018,1,AL,0,race,wht,0,5.5,3562,12,296.8333333333333,0,.485651714817039,.0180921804123131,.0217948583074047,.484322980332901,.0154871344809805,.019635796282276
100030,Alexander City,2018,1,AL,0,all,all,0,5.5,2721,12,226.75,0,-.3925794417642767,.020613833768466,.0239294588154874,-.3909021430600935,.0182574659029154,.0218871702694339
100030,Alexander City,2018,1,AL,0,race,blk,0,5.5,1098,12,91.5,0,-.7830103518118057,.0299303564757938,.0323034842600029,-.7307817401485309,.0193706941901197,.022824043344995
100030,Alexander City,2018,1,AL,0,ecd,ecd,0,5.5,1786,12,148.8333333333333,0,-.6526498716391856,.0236573832683901,.0265962523614825,-.6336442017765354,.0213886187017971,.0245598487613001
100030,Alexander City,2018,1,AL,0,gender,fem,0,5.5,1275,12,106.25,0,-.3081414827542412,.0298480776530064,.0322272647947054,-.3084202051123526,.0186793299730412,.022240290678155
100030,Alexander City,2018,1,AL,0,race,hsp,0,5.5,126,12,10.5,0,-.4720593789179616,.0950129118474168,.095786962966226,-.5498777853392214,.0184479770696172,.0220463379990463
100030,Alexander City,2018,1,AL,0,gender,mal,0,5.5,1446,12,120.5,0,-.4753311564995854,.0284270070580617,.0309157498186159,-.4666124299645161,.018596749340046,.0221709775883602
100030,Alexander City,2018,1,AL,0,gender,mfg,1,5.5,2721,12,226.75,0,-.1671896737453442,.0412189576512918,.0412189576512918,-.1581922248521634,.0052996539383265,.0052996539383265
100030,Alexander City,2018,1,AL,0,ecd,nec,0,5.5,935,12,77.91666666666667,0,.1403321411210012,.035625562873501,.0376413281729263,.0674405780673078,.0245973679632543,.0273997020408398
100030,Alexander City,2018,1,AL,0,ecd,neg,1,5.5,2721,12,226.75,0,.7929820127601869,.0427650852116686,.0427650852116686,.7010847798438432,.0198955622765067,.0198955622765067
100030,Alexander City,2018,1,AL,0,race,wbg,1,5.5,2536,12,211.3333333333333,0,.6852709270951067,.0403181308342233,.0403181308342233,.6225390188914681,.0066442991517376,.0066442991517376
100030,Alexander City,2018,1,AL,0,race,whg,1,5.5,1564,12,130.3333333333333,0,.3743199542012627,.0987784331366035,.0987784331366035,.4416350640821586,.0030415087985674,.0030415087985674
100030,Alexander City,2018,1,AL,0,race,wht,0,5.5,1438,12,119.8333333333333,0,-.0977394247166989,.0270134306447266,.0296211797834863,-.1082427212570628,.0183191986779684,.0219386918800997
100060,Andalusia City,2018,1,AL,0,all,all,0,5.5,1648,12,137.3333333333333,0,-.4672716216070273,.0288888412957718,.0313409318301236,-.4247483427872877,.0236401596290522,.0265437433022198
100060,Andalusia City,2018,1,AL,0,race,blk,0,5.5,540,12,45,0,-1.070349553496981,.0465239905643066,.0480850346219679,-1.007238918494801,.0245782058686981,.0273825010715087
100060,Andalusia City,2018,1,AL,0,ecd,ecd,0,5.5,1036,12,86.33333333333333,0,-.8119419981163583,.0334065670063896,.0355483835880136,-.7455584851988446,.027157104153065,.0297190421647046
100060,Andalusia City,2018,1,AL,0,gender,fem,0,5.5,784,12,65.33333333333333,0,-.3606929441671147,.0389058974524671,.0407597560487063,-.311798525284229,.0239744221865722,.0268418717750286
100060,Andalusia City,2018,1,AL,0,gender,mal,0,5.5,864,12,72,0,-.5835797014136626,.0429951274730817,.0446796356631822,-.5448076499136265,.0239101090161358,.0267844446343502
100060,Andalusia City,2018,1,AL,0,gender,mfg,1,5.5,1648,12,137.3333333333333,0,-.2228867572465478,.0579849104768511,.0579849104768511,-.2330091246293975,.0053620833422625,.0053620833422625
100060,Andalusia City,2018,1,AL,0,ecd,nec,0,5.5,612,12,51,0,.1330739396112113,.0466764500912969,.048232560057429,.0994577376958593,.0295817797785064,.0319498803764759
100060,Andalusia City,2018,1,AL,0,ecd,neg,1,5.5,1648,12,137.3333333333333,0,.9450159377275695,.0573993877343455,.0573993877343455,.8450162228947039,.0222458019920689,.0222458019920689
100060,Andalusia City,2018,1,AL,0,race,wbg,1,5.5,1557,12,129.75,0,.9046809389899881,.0585696270543801,.0585696270543801,.8342129273945772,.0068958608533015,.0068958608533015
100060,Andalusia City,2018,1,AL,0,race,wht,0,5.5,1017,12,84.75,0,-.1656686145069928,.0355797627207024,.0375979836138807,-.1730259911002236,.0236892166978591,.0265874434454536
100090,Anniston City,2018,1,AL,0,all,all,0,5.5,1676,12,139.6666666666667,0,-.8529206491208605,.0263049594235895,.0289765378685041,-.8429751794354202,.0215248368524333,.0246785688955203
100090,Anniston City,2018,1,AL,0,race,blk,0,5.5,1491,12,124.25,0,-.8746666051360633,.0277845745615229,.0303260851435359,-.8696128725698303,.0220629696457954,.0251493099467631
100090,Anniston City,2018,1,AL,0,ecd,ecd,0,5.5,1344,12,112,0,-.9017982758139101,.0279870583300656,.0305117074340105,-.8943738863994072,.0238047422014472,.0266904273567216
100090,Anniston City,2018,1,AL,0,gender,fem,0,5.5,818,12,68.16666666666667,0,-.7714177038216755,.0340512822041306,.0361549260310888,-.7385794600384544,.0218877864640974,.0249957667916989
100090,Anniston City,2018,1,AL,0,race,hsp,0,5.5,75,11,6.818181818181818,0,-.8013631423781746,.1211064361633892,.1217146570334289,-.6835413259519477,.021686828418792,.0248199856581988
100090,Anniston City,2018,1,AL,0,gender,mal,0,5.5,858,12,71.5,0,-.962168397353762,.037706286346885,.0396163209629749,-.9494952899263365,.0218192230204736,.0249357505285932
100090,Anniston City,2018,1,AL,0,gender,mfg,1,5.5,1676,12,139.6666666666667,0,-.1907506935320865,.0508060414696779,.0508060414696779,-.210915829887882,.0053400830019158,.0053400830019158
100090,Anniston City,2018,1,AL,0,ecd,nec,0,5.5,332,12,27.66666666666667,0,-.6806131964792944,.0579354106655425,.0591962892887148,-.6394994042829562,.0284678627838547,.0309213902127225
100090,Anniston City,2018,1,AL,0,ecd,neg,1,5.5,1676,12,139.6666666666667,0,.2211850793346157,.0643411784392822,.0643411784392822,.254874482116451,.0212237546091638,.0212237546091638
100090,Anniston City,2018,1,AL,0,race,wbg,1,5.5,1579,12,131.5833333333333,0,.2422075850219082,.1195350110766433,.1195350110766433,.4267557036709904,.0050882406280455,.0050882406280455
100090,Anniston City,2018,1,AL,0,race,whg,1,5.5,163,11,14.81818181818182,0,.1689041222640195,.1678791385781017,.1678791385781017,.2406841570531078,.0030714963720846,.0030714963720846
100090,Anniston City,2018,1,AL,0,race,wht,0,5.5,88,12,7.333333333333333,0,-.6324590201141551,.1162610695354572,.1168945043451426,-.44285716889884,.0215813059416094,.0247278370941013
100100,Arab City,2018,1,AL,0,all,all,0,5.5,2328,12,194,0,.3471791722284495,.0216815180564597,.024855121842404,.3440880399673133,.0193472807155081,.0228041757643582
100100,Arab City,2018,1,AL,0,ecd,ecd,0,5.5,934,12,77.83333333333333,0,-.0183402940127732,.0335861389920937,.0357171889846387,-.0108676247086335,.0240909217894539,.026945976951535
100100,Arab City,2018,1,AL,0,gender,fem,0,5.5,1114,12,92.83333333333333,0,.394246269981531,.030419009349087,.0327567548201589,.405728635135306,.0197459690133448,.0231433889800747
100100,Arab City,2018,1,AL,0,race,hsp,0,5.5,54,12,4.5,0,-.4981060666418877,.136104074030259,.1366455554498659,-.4442192892841875,.0195275532515619,.022957319033364
100100,Arab City,2018,1,AL,0,gender,mal,0,5.5,1214,12,101.1666666666667,0,.3109375971985098,.0312872086831811,.0335645390814931,.2881893134235506,.0196695704250667,.0230782400090156
100100,Arab City,2018,1,AL,0,gender,mfg,1,5.5,2328,12,194,0,-.0833086727830212,.0436372038169813,.0436372038169813,-.1175393217117554,.0053066704074483,.0053066704074483
100100,Arab City,2018,1,AL,0,ecd,nec,0,5.5,1394,12,116.1666666666667,0,.5699953577816287,.0265371053934526,.0291874428347426,.5772994816280673,.0234243775409326,.0263517480328577
100100,Arab City,2018,1,AL,0,ecd,neg,1,5.5,2328,12,194,0,.5883356517944018,.0428047508468329,.0428047508468329,.5881671063367008,.0195048566689526,.0195048566689526
100100,Arab City,2018,1,AL,0,race,whg,1,5.5,2256,12,188,0,.8711731440414365,.1379103298793576,.1379103298793576,.8141130888690129,.002864223983047,.002864223983047
100100,Arab City,2018,1,AL,0,race,wht,0,5.5,2202,12,183.5,0,.3730670773995488,.0222472497131452,.0253501277386761,.3698937995848254,.0193781574253545,.0228303777106051
100120,Athens City,2018,1,AL,0,all,all,0,5.5,3303,12,275.25,0,-.1068538933842142,.0208208776721829,.0241080443754396,-.1088103576354097,.0185095503432632,.0220978871188371
100120,Athens City,2018,1,AL,0,race,asn,0,5.5,58,12,4.833333333333333,0,-.0702282524340506,.1456509704868825,.146157086931626,.1972263060694499,.0230704042531234,.0260376019174118
100120,Athens City,2018,1,AL,0,race,blk,0,5.5,646,12,53.83333333333334,0,-.6016506749288005,.0409978907341295,.0427611494374951,-.5576786893453213,.0196992655488608,.0231035543666251
100120,Athens City,2018,1,AL,0,ecd,ecd,0,5.5,1885,12,157.0833333333333,0,-.5116104537165177,.0264658608010453,.0291226826461518,-.5017729728639643,.0222775730008625,.0253377864071791
100120,Athens City,2018,1,AL,0,gender,fem,0,5.5,1665,12,138.75,0,-.0703257377619101,.028824956142265,.0312820548105725,-.0686029906570584,.0189225046537697,.0224449179900263
100120,Athens City,2018,1,AL,0,race,hsp,0,5.5,633,12,52.75,0,-.6897986396307871,.0425062219122787,.0442093627846415,-.6311572669715434,.018695609776777,.02225396562711
100120,Athens City,2018,1,AL,0,gender,mal,0,5.5,1638,12,136.5,0,-.1449982568315248,.0297933226321171,.032176558703963,-.1553358770341359,.0188465044108917,.0223808822372317
100120,Athens City,2018,1,AL,0,gender,mfg,1,5.5,3303,12,275.25,0,-.0746725190696147,.0414550379334637,.0414550379334637,-.0867328863770775,.0052957533044982,.0052957533044982
100120,Athens City,2018,1,AL,0,ecd,nec,0,5.5,1418,12,118.1666666666667,0,.4217165572057029,.0295319163276362,.0319346667205197,.3819429583635237,.0240807870049409,.026936916378539
100120,Athens City,2018,1,AL,0,ecd,neg,1,5.5,3303,12,275.25,0,.9333270109222207,.0396557167369701,.0396557167369701,.8837159312274879,.0197729020066984,.0197729020066984
100120,Athens City,2018,1,AL,0,race,wag,1,5.5,1752,12,146,0,.3501919399163949,.1482890563196973,.1482890563196973,-.0011835677960012,.0138535681831331,.0138535681831331
100120,Athens City,2018,1,AL,0,race,wbg,1,5.5,2340,12,195,0,.8816143624111448,.0495607310787811,.0495607310787811,.75372142761877,.0069093315282098,.0069093315282098
100120,Athens City,2018,1,AL,0,race,whg,1,5.5,2327,12,193.9166666666667,0,.9697623271131315,.0508155283517895,.0508155283517895,.8272000052449922,.0030337475055948,.0030337475055948
100120,Athens City,2018,1,AL,0,race,wht,0,5.5,1694,12,141.1666666666667,0,.2799636874823443,.0278467057372256,.0303830195501335,.1960427382734487,.0185710717736423,.022149443966584
100180,Attalla City,2018,1,AL,0,all,all,0,5.5,1252,12,104.3333333333333,0,-.2471472530231049,.0299818149889975,.0323511682416978,-.2720318090806209,.0242916664184344,.0271256007968775
100180,Attalla City,2018,1,AL,0,race,blk,0,5.5,182,12,15.16666666666667,0,-.5615038500589296,.0715446549019942,.0725694598409937,-.5120330243599025,.0252440725487949,.0279817147447381
100180,Attalla City,2018,1,AL,0,ecd,ecd,0,5.5,900,12,75,0,-.3751998400253974,.034184826464537,.0362807279003422,-.3820745408637407,.0272459174999902,.0298002211673562
100180,Attalla City,2018,1,AL,0,gender,fem,0,5.5,672,12,56,0,-.1514252770283914,.0394960299012309,.0413234223477084,-.1498631921329859,.024614608632025,.0274151804538075
100180,Attalla City,2018,1,AL,0,race,hsp,0,5.5,124,12,10.33333333333333,0,-.5690522057977426,.0822200678804545,.0831133468152661,-.6268813643975286,.0244352780276668,.0272542835806859
100180,Attalla City,2018,1,AL,0,gender,mal,0,5.5,580,12,48.33333333333334,0,-.3647652103764305,.0449965561487504,.0466087858865237,-.4146538328441256,.0245561991881846,.027362749857733
100180,Attalla City,2018,1,AL,0,gender,mfg,1,5.5,1252,12,104.3333333333333,0,-.2133399333480391,.0598717499594472,.0598717499594472,-.2647906407111397,.0053587089777829,.0053587089777829
100180,Attalla City,2018,1,AL,0,ecd,nec,0,5.5,352,12,29.33333333333333,0,.0852072662374835,.0597656801173756,.0609887315531371,.040025559735831,.030613331794204,.0329072825488385
100180,Attalla City,2018,1,AL,0,ecd,neg,1,5.5,1252,12,104.3333333333333,0,.4604071062628809,.0688515713713418,.0688515713713418,.4221001005995717,.0223460508633921,.0223460508633921
100180,Attalla City,2018,1,AL,0,race,wbg,1,5.5,1080,12,90,0,.421606880474085,.0800426072292923,.0800426072292923,.3409750039366459,.0070308862894697,.0070308862894697
100180,Attalla City,2018,1,AL,0,race,whg,1,5.5,1022,12,85.16666666666667,0,.429155236212898,.0897124344184453,.0897124344184453,.455823343974272,.0030418703877723,.0030418703877723
100180,Attalla City,2018,1,AL,0,race,wht,0,5.5,898,12,74.83333333333333,0,-.1398969695848446,.0358912430408493,.037892877742202,-.1710580204232566,.0243380417851481,.027167138957621
100185,Saraland City,2018,1,AL,0,all,all,0,5.5,2781,12,231.75,0,.3181231350982965,.0215443538658591,.0247355622548896,.3182327652215843,.0192751685107772,.0227430271143911
100185,Saraland City,2018,1,AL,0,race,blk,0,5.5,430,12,35.83333333333334,0,-.1709307510158567,.0489466745016551,.0504327849849593,-.1549768649696717,.0204394217622248,.0237377994595367
100185,Saraland City,2018,1,AL,0,ecd,ecd,0,5.5,1389,12,115.75,0,.0614788396163059,.0282412439708523,.0307450275262417,.065209747292109,.0234497007293756,.0263742606627058
100185,Saraland City,2018,1,AL,0,gender,fem,0,5.5,1301,12,108.4166666666667,0,.3654797125179639,.0287582371787071,.0312205871532701,.3685291012288417,.0196751592186488,.0230830035196084
